ticker,report_period,previous_report_date,report_date,source
CLAS-B.ST,2021-Q2,2021-06-02,2021-06-02,Clas Ohlson official reports archive
CLAS-B.ST,2021-Q3,2021-09-08,2021-09-08,Clas Ohlson official reports archive
CLAS-B.ST,2021-Q4,2021-12-08,2021-12-08,Clas Ohlson official reports archive
CLAS-B.ST,2022-Q1,2022-03-09,2022-03-09,Clas Ohlson official reports archive
CLAS-B.ST,2022-Q2,2022-06-08,2022-06-08,Clas Ohlson official reports archive
CLAS-B.ST,2022-Q3,2022-09-07,2022-09-07,Clas Ohlson official reports archive
CLAS-B.ST,2022-Q4,2022-12-07,2022-12-07,Clas Ohlson official reports archive
CLAS-B.ST,2023-Q1,2023-03-08,2023-03-08,Clas Ohlson official reports archive
CLAS-B.ST,2023-Q2,2023-06-07,2023-06-07,Clas Ohlson official reports archive
CLAS-B.ST,2023-Q3,2023-09-06,2023-09-06,Clas Ohlson official reports archive
CLAS-B.ST,2023-Q4,2023-12-06,2023-12-06,Clas Ohlson official reports archive
CLAS-B.ST,2024-Q1,2024-03-06,2024-03-06,Clas Ohlson official reports archive
CLAS-B.ST,2024-Q2,2024-06-05,2024-06-05,Clas Ohlson official reports archive
CLAS-B.ST,2024-Q3,2024-09-04,2024-09-04,Clas Ohlson official reports archive
CLAS-B.ST,2024-Q4,2024-12-04,2024-12-04,Clas Ohlson official reports archive
CLAS-B.ST,2025-Q1,2025-03-12,2025-03-12,Clas Ohlson official reports archive
CLAS-B.ST,2025-Q2,2025-06-12,2025-06-12,Clas Ohlson official reports archive
CLAS-B.ST,2025-Q3,2025-09-10,2025-09-10,Clas Ohlson official reports archive
CLAS-B.ST,2025-Q4,2025-12-10,2025-12-10,Clas Ohlson official reports archive
CLAS-B.ST,2026-Q1,2026-03-11,2026-03-11,Clas Ohlson official reports archive
CLAS-B.ST,2026-Q2,2026-06-03,2026-06-03,Clas Ohlson official reports archive
CLAS-B.ST,2026-Q3,2026-09-03,2026-09-03,Clas Ohlson official reports archive
CTT.ST,2018-Q3,2018-10-31,2018-10-31,CTT Systems official report archive
CTT.ST,2018-Q4,2019-02-06,2019-02-06,CTT Systems official report archive
CTT.ST,2019-Q1,2019-04-30,2019-04-30,CTT Systems official report archive
CTT.ST,2019-Q2,2019-07-19,2019-07-19,CTT Systems official report archive
CTT.ST,2019-Q3,2019-10-25,2019-10-25,CTT Systems official report archive
CTT.ST,2019-Q4,2020-02-07,2020-02-07,CTT Systems official report archive
CTT.ST,2020-Q1,2020-04-29,2020-04-29,CTT Systems official report archive
CTT.ST,2020-Q2,2020-07-21,2020-07-21,CTT Systems official report archive
CTT.ST,2020-Q3,2020-10-23,2020-10-23,CTT Systems official report archive
CTT.ST,2020-Q4,2021-02-09,2021-02-09,CTT Systems official report archive
CTT.ST,2021-Q1,2021-04-30,2021-04-30,CTT Systems official report archive
CTT.ST,2021-Q2,2021-07-22,2021-07-22,CTT Systems official report archive
CTT.ST,2021-Q3,2021-10-28,2021-10-28,CTT Systems official report archive
CTT.ST,2021-Q4,2022-02-08,2022-02-08,CTT Systems official report archive
CTT.ST,2022-Q1,2022-04-29,2022-04-29,CTT Systems official report archive
CTT.ST,2022-Q2,2022-07-22,2022-07-22,CTT Systems official report archive
CTT.ST,2022-Q3,2022-10-28,2022-10-28,CTT Systems official report archive
CTT.ST,2022-Q4,2023-02-07,2023-02-07,CTT Systems official report archive
CTT.ST,2023-Q1,2023-04-28,2023-04-28,CTT Systems official report archive
CTT.ST,2023-Q2,2023-07-21,2023-07-21,CTT Systems official report archive
CTT.ST,2023-Q3,2023-10-27,2023-10-27,CTT Systems official report archive
CTT.ST,2023-Q4,2024-02-06,2024-02-06,CTT Systems official report archive
CTT.ST,2024-Q1,2024-04-26,2024-04-26,CTT Systems report archive
CTT.ST,2024-Q2,2024-07-19,2024-07-19,CTT Systems report archive
CTT.ST,2024-Q3,2024-10-25,2024-10-25,CTT Systems report archive
CTT.ST,2024-Q4,2025-02-07,2025-02-07,CTT Systems report archive
CTT.ST,2025-Q1,2025-04-25,2025-04-25,CTT Systems report archive
CTT.ST,2025-Q2,2025-07-18,2025-07-18,CTT Systems report archive
CTT.ST,2025-Q3,2025-10-24,2025-10-24,CTT Systems report archive
CTT.ST,2025-Q4,2026-02-06,2026-02-06,CTT Systems report archive
CTT.ST,2026-Q1,2026-04-28,2026-04-28,CTT Systems report archive
CTT.ST,2026-Q2,2026-07-21,2026-07-21,CTT Systems report archive
DIOS.ST,2018-Q3,2018-10-25,2018-10-25,Dios official reports and presentations
DIOS.ST,2018-Q4,2019-02-14,2019-02-14,Dios official reports and presentations
DIOS.ST,2019-Q1,2019-04-23,2019-04-23,Dios official reports and presentations
DIOS.ST,2019-Q2,2019-07-05,2019-07-05,Dios official reports and presentations
DIOS.ST,2019-Q3,2019-10-25,2019-10-25,Dios official reports and presentations
DIOS.ST,2019-Q4,2020-02-11,2020-02-11,Dios official reports and presentations
DIOS.ST,2020-Q1,2020-04-23,2020-04-23,Dios official reports and presentations
DIOS.ST,2020-Q2,2020-07-03,2020-07-03,Dios official reports and presentations
DIOS.ST,2020-Q3,2020-10-23,2020-10-23,Dios official reports and presentations
DIOS.ST,2020-Q4,2021-02-12,2021-02-12,Dios official reports and presentations
DIOS.ST,2021-Q1,2021-04-23,2021-04-23,Dios official reports and presentations
DIOS.ST,2021-Q2,2021-07-05,2021-07-05,Dios official reports and presentations
DIOS.ST,2021-Q3,2021-10-22,2021-10-22,Dios official reports and presentations
DIOS.ST,2021-Q4,2022-02-11,2022-02-11,Dios official reports and presentations
DIOS.ST,2022-Q1,2022-04-28,2022-04-28,Dios official reports and presentations
DIOS.ST,2022-Q2,2022-07-07,2022-07-07,Dios official reports and presentations
DIOS.ST,2022-Q3,2022-10-21,2022-10-21,Dios official reports and presentations
DIOS.ST,2022-Q4,2023-02-14,2023-02-14,Dios official reports and presentations
DIOS.ST,2023-Q1,2023-04-28,2023-04-28,Dios official reports and presentations
DIOS.ST,2023-Q2,2023-07-07,2023-07-07,Dios official reports and presentations
DIOS.ST,2023-Q3,2023-10-27,2023-10-27,Dios official reports and presentations
DIOS.ST,2023-Q4,2024-02-16,2024-02-16,Dios official reports and presentations
DIOS.ST,2024-Q1,2024-04-26,2024-04-26,Dios reports and presentations
DIOS.ST,2024-Q2,2024-07-05,2024-07-05,Dios reports and presentations
DIOS.ST,2024-Q3,2024-10-25,2024-10-25,Dios reports and presentations
DIOS.ST,2024-Q4,2025-02-14,2025-02-14,Dios reports and presentations
DIOS.ST,2025-Q1,2025-04-29,2025-04-29,Dios reports and presentations
DIOS.ST,2025-Q2,2025-07-04,2025-07-04,Dios reports and presentations
DIOS.ST,2025-Q3,2025-10-24,2025-10-24,Dios reports and presentations
DIOS.ST,2025-Q4,2026-02-13,2026-02-13,Dios reports and presentations
DIOS.ST,2026-Q1,2026-04-29,2026-04-29,Dios reports and presentations
DIOS.ST,2026-Q2,2026-07-06,2026-07-06,Dios reports and presentations
DUNI.ST,2018-Q3,2018-10-18,2018-10-18,Duni Group official reports
DUNI.ST,2018-Q4,2019-02-14,2019-02-14,Duni Group official reports
DUNI.ST,2019-Q1,2019-04-24,2019-04-24,Duni Group official reports
DUNI.ST,2019-Q2,2019-07-12,2019-07-12,Duni Group official reports
DUNI.ST,2019-Q3,2019-10-18,2019-10-18,Duni Group official reports
DUNI.ST,2019-Q4,2020-02-07,2020-02-07,Duni Group official reports
DUNI.ST,2020-Q1,2020-04-24,2020-04-24,Duni Group official reports
DUNI.ST,2020-Q2,2020-07-15,2020-07-15,Duni Group official reports
DUNI.ST,2020-Q3,2020-10-22,2020-10-22,Duni Group official reports
DUNI.ST,2020-Q4,2021-02-12,2021-02-12,Duni Group official reports
DUNI.ST,2021-Q1,2021-04-22,2021-04-22,Duni Group official reports
DUNI.ST,2021-Q2,2021-07-15,2021-07-15,Duni Group official reports
DUNI.ST,2021-Q3,2021-10-21,2021-10-21,Duni Group official reports
DUNI.ST,2021-Q4,2022-02-17,2022-02-17,Duni Group official reports
DUNI.ST,2022-Q1,2022-04-22,2022-04-22,Duni Group official reports
DUNI.ST,2022-Q2,2022-07-15,2022-07-15,Duni Group official reports
DUNI.ST,2022-Q3,2022-10-27,2022-10-27,Duni Group official reports
DUNI.ST,2022-Q4,2023-02-14,2023-02-14,Duni Group official reports
DUNI.ST,2023-Q1,2023-04-21,2023-04-21,Duni Group official reports
DUNI.ST,2023-Q2,2023-07-14,2023-07-14,Duni Group official reports
DUNI.ST,2023-Q3,2023-10-24,2023-10-24,Duni Group official reports
DUNI.ST,2023-Q4,2024-02-09,2024-02-09,Duni Group official reports
DUNI.ST,2024-Q1,2024-04-24,2024-04-24,Duni Group reports
DUNI.ST,2024-Q2,2024-07-12,2024-07-12,Duni Group reports
DUNI.ST,2024-Q3,2024-10-24,2024-10-24,Duni Group reports
DUNI.ST,2024-Q4,2025-02-11,2025-02-11,Duni Group reports
DUNI.ST,2025-Q1,2025-04-25,2025-04-25,Duni Group reports
DUNI.ST,2025-Q2,2025-07-11,2025-07-11,Duni Group reports
DUNI.ST,2025-Q3,2025-10-24,2025-10-24,Duni Group reports
DUNI.ST,2025-Q4,2026-02-06,2026-02-06,Duni Group reports
DUNI.ST,2026-Q1,2026-04-24,2026-04-24,Duni Group reports
DUNI.ST,2026-Q2,2026-07-14,2026-07-14,Duni Group reports
DYVOX.ST,2024-Q1,2024-04-23,2024-04-23,Dynavox Group financial reports
DYVOX.ST,2024-Q2,2024-07-18,2024-07-18,Dynavox Group financial reports
DYVOX.ST,2024-Q3,2024-10-23,2024-10-23,Dynavox Group financial reports
DYVOX.ST,2024-Q4,2025-02-05,2025-02-05,Dynavox Group financial reports
DYVOX.ST,2025-Q1,2025-04-25,2025-04-25,Dynavox Group financial reports
EAST.ST,2024-Q1,2024-04-24,2024-04-24,Eastnine financial reports
EAST.ST,2024-Q2,2024-07-04,2024-07-04,Eastnine financial reports
EAST.ST,2024-Q3,2024-10-24,2024-10-24,Eastnine financial reports
EAST.ST,2024-Q4,2025-02-05,2025-02-05,Eastnine financial reports
EAST.ST,2025-Q1,2025-04-28,2025-04-28,Eastnine financial reports
EAST.ST,2025-Q2,2025-07-07,2025-07-07,Eastnine financial reports
EAST.ST,2025-Q3,2025-10-23,2025-10-23,Eastnine financial reports
EAST.ST,2025-Q4,2026-02-05,2026-02-05,Eastnine financial reports
EAST.ST,2026-Q1,2026-04-28,2026-04-28,Eastnine financial reports
EQL.ST,2019-Q3,2019-11-11,2019-11-11,EQL Pharma official interim reports archive
EQL.ST,2019-Q4,2020-02-05,2020-02-05,EQL Pharma official interim reports archive
EQL.ST,2020-Q1,2020-05-04,2020-05-04,EQL Pharma official interim reports archive
EQL.ST,2020-Q2,2020-08-27,2020-08-27,EQL Pharma official interim reports archive
EQL.ST,2020-Q3,2020-11-06,2020-11-06,EQL Pharma official interim reports archive
EQL.ST,2020-Q4,2021-02-18,2021-02-18,EQL Pharma official interim reports archive
EQL.ST,2021-Q1,2021-05-06,2021-05-06,EQL Pharma official interim reports archive
EQL.ST,2021-Q2,2021-08-16,2021-08-16,EQL Pharma official interim reports archive
EQL.ST,2021-Q3,2021-11-10,2021-11-10,EQL Pharma official interim reports archive
EQL.ST,2021-Q4,2022-02-16,2022-02-16,EQL Pharma official interim reports archive
EQL.ST,2022-Q1,2022-05-13,2022-05-13,EQL Pharma official interim reports archive
EQL.ST,2022-Q2,2022-08-16,2022-08-16,EQL Pharma official interim reports archive
EQL.ST,2022-Q3,2022-11-11,2022-11-11,EQL Pharma official interim reports archive
EQL.ST,2022-Q4,2023-02-14,2023-02-14,EQL Pharma official interim reports archive
EQL.ST,2023-Q1,2023-05-11,2023-05-11,EQL Pharma official interim reports archive
EQL.ST,2023-Q2,2023-08-16,2023-08-16,EQL Pharma official interim reports archive
EQL.ST,2023-Q3,2023-11-17,2023-11-17,EQL Pharma official interim reports archive
EQL.ST,2023-Q4,2024-02-13,2024-02-13,EQL Pharma official interim reports archive
EQL.ST,2024-Q4,2025-02-05,2025-02-05,EQL Pharma official interim reports archive
EQT.ST,2021-Q4,2022-01-19,2022-01-19,EQT year-end report 2021
EQT.ST,2022-Q2,2022-07-14,2022-07-14,EQT half-year report 2022
EQT.ST,2022-Q4,2023-01-18,2023-01-18,EQT year-end report 2022
EQT.ST,2023-Q2,2023-07-14,2023-07-14,EQT half-year report 2023
EQT.ST,2023-Q4,2024-01-18,2024-01-18,EQT year-end report 2023
EQT.ST,2024-Q2,2024-07-18,2024-07-18,EQT half-year report 2024
EQT.ST,2024-Q4,2025-01-23,2025-01-23,EQT year-end report 2024
EQT.ST,2025-Q2,2025-07-17,2025-07-17,EQT half-year report 2025
EQT.ST,2025-Q4,2026-01-22,2026-01-22,EQT year-end report 2025
EQT.ST,2026-Q2,2026-07-17,2026-07-17,EQT half-year report 2026
FOI-B.ST,2024-Q1,2024-05-02,2024-05-02,Fenix Outdoor official Q1 2024 release
FOI-B.ST,2024-Q2,2024-07-22,2024-07-22,Fenix Outdoor official Q2 2024 release
FOI-B.ST,2024-Q3,2024-10-25,2024-10-25,Fenix Outdoor official Q3 2024 release
FOI-B.ST,2024-Q4,2025-02-11,2025-02-11,Fenix Outdoor official Q4 2024 release
FOI-B.ST,2025-Q1,2025-05-05,2025-05-05,Fenix Outdoor official Q1 2025 release
FOI-B.ST,2025-Q2,2025-07-22,2025-07-22,Fenix Outdoor official Q2 2025 release
FOI-B.ST,2025-Q3,2025-10-31,2025-10-31,Fenix Outdoor official Q3 2025 release
FOI-B.ST,2025-Q4,2026-02-05,2026-02-05,Fenix Outdoor official Q4 2025 release
FOI-B.ST,2026-Q1,2026-04-27,2026-04-27,Fenix Outdoor official Q1 2026 release
FOI-B.ST,2026-Q2,2026-07-21,2026-07-21,Fenix Outdoor official Q2 2026 release
GENO.ST,2018-Q3,2018-11-23,2018-11-23,Genova official interim report Jan-Sep 2018
GENO.ST,2018-Q4,2019-02-22,2019-02-22,Genova official year-end report 2018
GENO.ST,2019-Q1,2019-05-24,2019-05-24,Genova official interim report Jan-Mar 2019
GENO.ST,2019-Q2,2019-08-23,2019-08-23,Genova official interim report Jan-Jun 2019
GENO.ST,2019-Q3,2019-11-22,2019-11-22,Genova official interim report Jan-Sep 2019
GENO.ST,2019-Q4,2020-02-14,2020-02-14,Genova official year-end report 2019
GENO.ST,2020-Q1,2020-04-24,2020-04-24,Genova official interim report Jan-Mar 2020
GENO.ST,2020-Q2,2020-08-31,2020-08-31,Genova official interim report Jan-Jun 2020
GENO.ST,2020-Q3,2020-11-13,2020-11-13,Genova official interim report Jan-Sep 2020
GENO.ST,2020-Q4,2021-02-24,2021-02-24,Genova official year-end report 2020
GENO.ST,2021-Q1,2021-05-07,2021-05-07,Genova official interim report Jan-Mar 2021
GENO.ST,2021-Q2,2021-08-16,2021-08-16,Genova official interim report Jan-Jun 2021
GENO.ST,2021-Q3,2021-10-29,2021-10-29,Genova official interim report Jan-Sep 2021
GENO.ST,2021-Q4,2022-02-23,2022-02-23,Genova official year-end report 2021
GENO.ST,2022-Q1,2022-05-04,2022-05-04,Genova official interim report Jan-Mar 2022
GENO.ST,2022-Q2,2022-08-17,2022-08-17,Genova official interim report Jan-Jun 2022
HANZA.ST,2018-Q3,2018-11-12,2018-11-12,HANZA official interim report Jan-Sep 2018
HANZA.ST,2018-Q4,2019-02-14,2019-02-14,HANZA official year-end report 2018
HANZA.ST,2019-Q1,2019-04-29,2019-04-29,HANZA official interim report Q1 2019
HANZA.ST,2019-Q2,2019-07-30,2019-07-30,HANZA official interim report Jan-Jun 2019
HANZA.ST,2019-Q3,2019-11-05,2019-11-05,HANZA official interim report Jan-Sep 2019
HOLM-A.ST,2018-Q3,2018-10-24,2018-10-24,Holmen official interim report Jan-Sep 2018
HOLM-A.ST,2018-Q4,2019-01-31,2019-01-31,Holmen official year-end report 2018
HOLM-A.ST,2019-Q1,2019-05-08,2019-05-08,Holmen official interim report Jan-Mar 2019
HOLM-A.ST,2019-Q2,2019-08-15,2019-08-15,Holmen official interim report Jan-Jun 2019
HOLM-A.ST,2019-Q3,2019-10-18,2019-10-18,Holmen official interim report Jan-Sep 2019
HOLM-A.ST,2019-Q4,2020-01-30,2020-01-30,Holmen official year-end report 2019
HOLM-A.ST,2020-Q1,2020-04-29,2020-04-29,Holmen official interim report Jan-Mar 2020
HOLM-A.ST,2020-Q2,2020-08-13,2020-08-13,Holmen official interim report Jan-Jun 2020
HOLM-A.ST,2020-Q3,2020-10-21,2020-10-21,Holmen official interim report Jan-Sep 2020
HOLM-A.ST,2020-Q4,2021-02-05,2021-02-05,Holmen official year-end report 2020
HOLM-A.ST,2021-Q1,2021-04-29,2021-04-29,Holmen official interim report Jan-Mar 2021
HOLM-A.ST,2021-Q2,2021-08-19,2021-08-19,Holmen official interim report Jan-Jun 2021
HOLM-A.ST,2021-Q3,2021-10-22,2021-10-22,Holmen official interim report Jan-Sep 2021
HOLM-A.ST,2021-Q4,2022-01-28,2022-01-28,Holmen official year-end report 2021
HOLM-A.ST,2022-Q1,2022-04-28,2022-04-28,Holmen official interim report Jan-Mar 2022
HOLM-A.ST,2022-Q2,2022-08-19,2022-08-19,Holmen official interim report Jan-Jun 2022
HOLM-A.ST,2022-Q3,2022-10-20,2022-10-20,Holmen official interim report Jan-Sep 2022
HOLM-A.ST,2022-Q4,2023-01-31,2023-01-31,Holmen official year-end report 2022
HOLM-A.ST,2023-Q1,2023-04-28,2023-04-28,Holmen official interim report Jan-Mar 2023
HOLM-A.ST,2023-Q2,2023-08-17,2023-08-17,Holmen official interim report Jan-Jun 2023
HOLM-A.ST,2023-Q3,2023-10-25,2023-10-25,Holmen official interim report Jan-Sep 2023
HOLM-A.ST,2023-Q4,2024-01-31,2024-01-31,Holmen official year-end report 2023
HOLM-A.ST,2024-Q1,2024-04-26,2024-04-26,Holmen official interim report Jan-Mar 2024
HOLM-A.ST,2024-Q2,2024-08-15,2024-08-15,Holmen official interim report Jan-Jun 2024
HOLM-A.ST,2024-Q3,2024-10-24,2024-10-24,Holmen official interim report Jan-Sep 2024
HOLM-A.ST,2024-Q4,2025-01-31,2025-01-31,Holmen official year-end report 2024
HOLM-A.ST,2025-Q1,2025-05-08,2025-05-08,Holmen official interim report Jan-Mar 2025
HOLM-A.ST,2025-Q2,2025-08-14,2025-08-14,Holmen official interim report Jan-Jun 2025
HOLM-A.ST,2025-Q3,2025-10-23,2025-10-23,Holmen official interim report Jan-Sep 2025
HOLM-A.ST,2025-Q4,2026-01-30,2026-01-30,Holmen official year-end report 2025
HTRO.ST,2018-Q3,2018-11-07,2018-11-07,Hexatronic official interim report Q3 2018
HTRO.ST,2018-Q4,2019-02-22,2019-02-22,Hexatronic official year-end report 2018
HTRO.ST,2019-Q1,2019-05-03,2019-05-03,Hexatronic official interim report Q1 2019
HTRO.ST,2019-Q2,2019-08-16,2019-08-16,Hexatronic official interim report Q2 2019
HTRO.ST,2019-Q3,2019-11-06,2019-11-06,Hexatronic official interim report Q3 2019
INDU-A.ST,2020-Q1,2020-04-07,2020-04-07,Industrivarden official interim report Jan-Mar 2020
INDU-A.ST,2020-Q2,2020-07-07,2020-07-07,Industrivarden official interim report Jan-Jun 2020
INDU-A.ST,2020-Q3,2020-10-06,2020-10-06,Industrivarden official interim report Jan-Sep 2020
INDU-A.ST,2020-Q4,2021-02-09,2021-02-09,Industrivarden official year-end report 2020
INDU-A.ST,2021-Q1,2021-04-09,2021-04-09,Industrivarden official interim report Jan-Mar 2021
INDU-A.ST,2021-Q2,2021-07-06,2021-07-06,Industrivarden official interim report Jan-Jun 2021
INDU-A.ST,2021-Q3,2021-10-11,2021-10-11,Industrivarden official interim report Jan-Sep 2021
INDU-A.ST,2021-Q4,2022-02-10,2022-02-10,Industrivarden official year-end report 2021
INDU-A.ST,2022-Q1,2022-04-07,2022-04-07,Industrivarden official interim report Jan-Mar 2022
INDU-A.ST,2022-Q2,2022-07-07,2022-07-07,Industrivarden official interim report Jan-Jun 2022
INDU-A.ST,2022-Q3,2022-10-06,2022-10-06,Industrivarden official interim report Jan-Sep 2022
INDU-A.ST,2022-Q4,2023-02-03,2023-02-03,Industrivarden official year-end report 2022
INDU-A.ST,2023-Q1,2023-04-05,2023-04-05,Industrivarden official interim report Jan-Mar 2023
INDU-A.ST,2023-Q2,2023-07-06,2023-07-06,Industrivarden official interim report Jan-Jun 2023
INDU-A.ST,2023-Q3,2023-10-06,2023-10-06,Industrivarden official interim report Jan-Sep 2023
INDU-A.ST,2023-Q4,2024-02-02,2024-02-02,Industrivarden official year-end report 2023
INDU-A.ST,2024-Q1,2024-04-08,2024-04-08,Industrivarden official interim report Jan-Mar 2024
INDU-A.ST,2024-Q2,2024-07-08,2024-07-08,Industrivarden official interim report Jan-Jun 2024
INDU-A.ST,2024-Q3,2024-10-17,2024-10-17,Industrivarden official interim report Jan-Sep 2024
INDU-A.ST,2024-Q4,2025-02-10,2025-02-10,Industrivarden official year-end report 2024
INDU-A.ST,2025-Q1,2025-04-08,2025-04-08,Industrivarden official interim report Jan-Mar 2025
INDU-A.ST,2025-Q2,2025-07-08,2025-07-08,Industrivarden official interim report Jan-Jun 2025
INDU-A.ST,2025-Q3,2025-10-16,2025-10-16,Industrivarden official interim report Jan-Sep 2025
INDU-A.ST,2025-Q4,2026-02-06,2026-02-06,Industrivarden official year-end report 2025
INDU-A.ST,2026-Q1,2026-04-10,2026-04-10,Industrivarden official interim report Jan-Mar 2026
INDU-A.ST,2026-Q2,2026-07-08,2026-07-08,Industrivarden official interim report Jan-Jun 2026
INVE-A.ST,2018-Q3,2018-10-18,2018-10-18,Investor official interim management statement Jan-Sep 2018
INVE-A.ST,2018-Q4,2019-01-25,2019-01-25,Investor official year-end report 2018
INVE-A.ST,2019-Q1,2019-04-24,2019-04-24,Investor official interim management statement Jan-Mar 2019
INVE-A.ST,2019-Q2,2019-07-17,2019-07-17,Investor official interim report Jan-Jun 2019
INVE-A.ST,2019-Q3,2019-10-23,2019-10-23,Investor official interim management statement Jan-Sep 2019
INVE-A.ST,2019-Q4,2020-01-23,2020-01-23,Investor official year-end report 2019
INVE-A.ST,2020-Q1,2020-04-23,2020-04-23,Investor official interim management statement Jan-Mar 2020
INVE-A.ST,2020-Q2,2020-07-17,2020-07-17,Investor official interim report Jan-Jun 2020
INVE-A.ST,2020-Q3,2020-10-22,2020-10-22,Investor official interim management statement Jan-Sep 2020
INVE-A.ST,2020-Q4,2021-01-22,2021-01-22,Investor official year-end report 2020
INVE-A.ST,2021-Q1,2021-04-22,2021-04-22,Investor official interim management statement Jan-Mar 2021
INVE-A.ST,2021-Q2,2021-07-16,2021-07-16,Investor official interim report Jan-Jun 2021
INVE-A.ST,2021-Q3,2021-10-21,2021-10-21,Investor official interim management statement Jan-Sep 2021
INVE-A.ST,2021-Q4,2022-01-21,2022-01-21,Investor official year-end report 2021
INVE-A.ST,2022-Q1,2022-04-21,2022-04-21,Investor official interim management statement Jan-Mar 2022
INVE-A.ST,2022-Q2,2022-07-15,2022-07-15,Investor official interim report Jan-Jun 2022
INVE-A.ST,2022-Q3,2022-10-21,2022-10-21,Investor official interim management statement Jan-Sep 2022
INVE-A.ST,2022-Q4,2023-01-20,2023-01-20,Investor official year-end report 2022
INVE-A.ST,2023-Q1,2023-04-20,2023-04-20,Investor official interim management statement Jan-Mar 2023
INVE-A.ST,2023-Q2,2023-07-17,2023-07-17,Investor official interim report Jan-Jun 2023
INVE-A.ST,2023-Q3,2023-10-19,2023-10-19,Investor official interim management statement Jan-Sep 2023
INVE-A.ST,2023-Q4,2024-01-19,2024-01-19,Investor official year-end report 2023
INVE-A.ST,2024-Q1,2024-04-18,2024-04-18,Investor official interim management statement Jan-Mar 2024
INVE-A.ST,2024-Q2,2024-07-17,2024-07-17,Investor official interim report Jan-Jun 2024
INVE-A.ST,2024-Q3,2024-10-17,2024-10-17,Investor official interim management statement Jan-Sep 2024
INVE-A.ST,2024-Q4,2025-01-23,2025-01-23,Investor official year-end report 2024
INVE-A.ST,2025-Q1,2025-04-23,2025-04-23,Investor official interim management statement Jan-Mar 2025
INVE-A.ST,2025-Q2,2025-07-17,2025-07-17,Investor official interim report Jan-Jun 2025
INVE-A.ST,2025-Q3,2025-10-16,2025-10-16,Investor official interim management statement Jan-Sep 2025
INVE-A.ST,2025-Q4,2026-01-22,2026-01-22,Investor official year-end report 2025
INVE-A.ST,2026-Q1,2026-04-21,2026-04-21,Investor official interim management statement Jan-Mar 2026
INVE-A.ST,2026-Q2,2026-07-16,2026-07-16,Investor official interim report Jan-Jun 2026
KNOW.ST,2018-Q3,2018-10-25,2018-10-25,Knowit official interim report Jan-Sep 2018
KNOW.ST,2018-Q4,2019-02-08,2019-02-08,Knowit official year-end report 2018
KNOW.ST,2019-Q1,2019-04-26,2019-04-26,Knowit official interim report Jan-Mar 2019
KNOW.ST,2019-Q2,2019-07-15,2019-07-15,Knowit official interim report Jan-Jun 2019
KNOW.ST,2019-Q3,2019-10-23,2019-10-23,Knowit official interim report Jan-Sep 2019
KNOW.ST,2019-Q4,2020-02-06,2020-02-06,Knowit official year-end report 2019
KNOW.ST,2020-Q1,2020-04-27,2020-04-27,Knowit official interim report Jan-Mar 2020
INWI.ST,2018-Q3,2018-10-23,2018-10-23,Inwido official interim report Jan-Sep 2018
INWI.ST,2018-Q4,2019-02-06,2019-02-06,Inwido official year-end report 2018
INWI.ST,2019-Q1,2019-04-25,2019-04-25,Inwido official interim report Jan-Mar 2019
INWI.ST,2019-Q2,2019-07-15,2019-07-15,Inwido official interim report Jan-Jun 2019
INWI.ST,2019-Q3,2019-10-23,2019-10-23,Inwido official interim report Jan-Sep 2019
INWI.ST,2019-Q4,2020-02-05,2020-02-05,Inwido official year-end report 2019
INWI.ST,2020-Q1,2020-04-23,2020-04-23,Inwido official interim report Jan-Mar 2020
INWI.ST,2020-Q2,2020-07-15,2020-07-15,Inwido official interim report Jan-Jun 2020
INWI.ST,2020-Q3,2020-10-21,2020-10-21,Inwido official interim report Jan-Sep 2020
INWI.ST,2020-Q4,2021-02-10,2021-02-10,Inwido official year-end report 2020
INWI.ST,2021-Q1,2021-04-27,2021-04-27,Inwido official interim report Jan-Mar 2021
INWI.ST,2021-Q2,2021-07-16,2021-07-16,Inwido official interim report Jan-Jun 2021
INWI.ST,2021-Q3,2021-10-26,2021-10-26,Inwido official interim report Jan-Sep 2021
INWI.ST,2021-Q4,2022-02-08,2022-02-08,Inwido official year-end report 2021
INWI.ST,2022-Q1,2022-04-28,2022-04-28,Inwido official interim report Jan-Mar 2022
INWI.ST,2022-Q2,2022-07-15,2022-07-15,Inwido official interim report Jan-Jun 2022
INWI.ST,2022-Q3,2022-10-25,2022-10-25,Inwido official interim report Jan-Sep 2022
INWI.ST,2022-Q4,2023-02-07,2023-02-07,Inwido official year-end report 2022
INWI.ST,2023-Q1,2023-04-25,2023-04-25,Inwido official interim report Jan-Mar 2023
INWI.ST,2023-Q2,2023-07-14,2023-07-14,Inwido official interim report Jan-Jun 2023
INWI.ST,2023-Q4,2024-02-08,2024-02-08,Inwido official year-end report 2023
INWI.ST,2024-Q2,2024-07-12,2024-07-12,Inwido official interim report Jan-Jun 2024
LIFCO-B.ST,2018-Q3,2018-10-25,2018-10-25,Lifco official interim report Jan-Sep 2018
LIFCO-B.ST,2018-Q4,2019-02-06,2019-02-06,Lifco official year-end report 2018
LIFCO-B.ST,2019-Q1,2019-04-26,2019-04-26,Lifco official interim report Jan-Mar 2019
LIFCO-B.ST,2019-Q2,2019-07-18,2019-07-18,Lifco official interim report Jan-Jun 2019
LIFCO-B.ST,2019-Q3,2019-10-23,2019-10-23,Lifco official interim report Jan-Sep 2019
